Datetime	Close	Volume	AAPL-count	AAPL-followers	AAPL-followers happy	AAPL-followers sad	AAPL-happy	AAPL-sad
2013-09-26 19:28:00+00:00	481,727	7753,01	13	145,036	125,802	-0,002	12	0
2013-09-26 19:29:00+00:00	481,866	13338,4	3	55,543	55,544	-0,002	3	0
2013-09-26 19:30:00+00:00	481,816	29379,6	6	192,864	192,865	-0,002	6	0
2013-09-26 19:31:00+00:00	482,264	43641,4	4	70,865	-0,001	-0,002	0	0
2013-09-26 19:32:00+00:00	482,373	39814,1	4	139,978	14,831	8,773	1	1
2013-09-26 19:33:00+00:00	482,224	31582,4	3	88,374	79,265	9,108	2	1
2013-09-26 19:34:00+00:00	482,294	19490,2	2	50,654	11,617	-0,002	1	0
2013-09-26 19:35:00+00:00	482,463	22928,1	3	55,787	7,872	23,956	1	1
2013-09-26 19:36:00+00:00	482,453	17400	4	277,977	277,979	-0,002	4	0
2013-09-26 19:37:00+00:00	482,483	20321	2	30,077	30,079	-0,002	2	0
2013-09-26 19:38:00+00:00	482,532	27377,9	7	76,801	68,968	5,383	5	1
2013-09-26 19:39:00+00:00	482,662	33236	3	114,924	33,91	81,014	1	2
2013-09-26 19:40:00+00:00	482,642	30681,1	7	355,317	333,548	21,769	6	1
2013-09-26 19:41:00+00:00	482,761	23946	9	136,134	96,877	6,78	6	1
2013-09-26 19:42:00+00:00	482,741	18947	3	112,016	112,018	-0,002	3	0
2013-09-26 19:43:00+00:00	482,612	24503,3	1	17,431	17,433	-0,002	1	0
2013-09-26 19:44:00+00:00	482,721	20642,8	4	82,663	82,665	-0,002	4	0
2013-09-26 19:45:00+00:00	482,642	11727,1	6	40,867	38,224	2,644	5	1
2013-09-26 19:46:00+00:00	482,642	10618,6	2	3,859	1,413	2,448	1	1
2013-09-26 19:47:00+00:00	482,582	13879,6	1	91,292	-0,001	-0,001	0	0
2013-09-26 19:48:00+00:00	482,701	20365,2	1	3,996	3,999	-0,001	1	0
2013-09-26 19:49:00+00:00	482,741	19137,1	1	10,436	10,439	-0,001	1	0
2013-09-26 19:50:00+00:00	482,781	41679	4	59,495	35,54	-0,001	3	0
2013-09-26 19:51:00+00:00	482,97	45016,3	3	60,026	60,029	-0,001	3	0
2013-09-26 19:52:00+00:00	482,9	23628,2	4	25,58	22,119	-0,001	3	0
2013-09-26 19:53:00+00:00	482,89	25812,9	6	122,872	57,182	43,737	4	1
2013-09-26 19:54:00+00:00	482,87	25841	3	25,099	18,319	-0,001	2	0
2013-09-26 19:55:00+00:00	482,831	38323,5	7	94,759	24,316	27,748	3	1
2013-09-26 19:56:00+00:00	482,95	61836	2	56,132	56,134	-0,001	2	0
2013-09-26 19:57:00+00:00	483,228	79826,4	6	67,151	21,717	9,109	3	1
2013-09-26 19:58:00+00:00	483,238	86914,6	4	165,207	-0,003	30,599	0	2
2013-09-26 19:59:00+00:00	483,348	258274	6	76,799	76,801	-0,001	6	0
2013-09-26 20:00:00+00:00	483,387	271823	5	116,572	72,836	-0,001	4	0
2013-09-27 13:30:00+00:00	481,379	167116	3	489,182	0	9,798	0	1
2013-09-27 13:31:00+00:00	479,57	110589	2	25,481	0	16,763	0	1
2013-09-27 13:32:00+00:00	479,739	64900,8	3	129,81	66,317	43,795	1	1
2013-09-27 13:33:00+00:00	480,077	56680,1	3	146,068	0	142,463	0	2
2013-09-27 13:34:00+00:00	480,743	42000,8	2	5,567	5,568	0	1	0
2013-09-27 13:35:00+00:00	480,454	50952,8	3	168,33	4,243	164,088	1	2
2013-09-27 13:36:00+00:00	479,858	39355,5	3	220,891	188,768	0	2	0
2013-09-27 13:37:00+00:00	479,729	55246,7	2	270,203	91,121	179,084	1	1
2013-09-27 13:38:00+00:00	479,42	50639	1	24,144	0	0	0	0
2013-09-27 13:39:00+00:00	479,102	40223,5	4	31,759	12,745	0	2	0
2013-09-27 13:40:00+00:00	479,45	25235,5	2	59,206	35,778	23,431	1	1
2013-09-27 13:41:00+00:00	479,52	31527	4	127,66	16,764	0	1	0
2013-09-27 13:42:00+00:00	479,44	30055,5	2	15,274	0,001	9,11	0	1
2013-09-27 13:43:00+00:00	479,629	15713,2	3	78,392	63,494	14,899	2	1
2013-09-27 13:44:00+00:00	479,54	26813,7	3	59,983	25,445	-0,001	2	0
2013-09-27 13:45:00+00:00	479,589	37002,8	1	28,319	0,001	28,319	0	1
2013-09-27 13:46:00+00:00	479,56	29171,4	4	163,105	7,484	91,12	1	1
2013-09-27 13:47:00+00:00	479,878	50965,9	3	99,203	91,204	-0,001	1	0
2013-09-27 13:48:00+00:00	479,619	44973,1	1	20,857	0,001	-0,001	0	0
2013-09-27 13:49:00+00:00	479,719	26058,3	10	728,363	683,974	24,439	7	2
2013-09-27 13:50:00+00:00	479,659	22718,9	6	74,244	29,438	-0,001	3	0
2013-09-27 13:51:00+00:00	479,868	35151,1	2	69,597	69,598	-0,001	2	0
2013-09-27 13:52:00+00:00	480,206	57262,4	2	59,943	7,484	-0,001	1	0
2013-09-27 13:53:00+00:00	480,494	32630,4	8	273,689	96,929	-0,001	4	0
2013-09-27 13:54:00+00:00	480,494	16678,8	7	143,194	113,062	-0,001	5	0
2013-09-27 13:55:00+00:00	480,196	17786,3	5	86,264	86,265	-0,001	5	0
2013-09-27 13:56:00+00:00	480,116	31893,2	7	143,998	65,838	18,339	3	2
2013-09-27 13:57:00+00:00	479,56	55600,8	7	180,616	151,56	1,731	4	1
2013-09-27 13:58:00+00:00	479,49	31866	4	63,57	4,244	32,633	1	1
2013-09-27 13:59:00+00:00	479,749	21076,4	8	309,719	120,083	33,495	4	1
2013-09-27 14:00:00+00:00	479,778	18725,7	8	170,271	82,163	14,549	5	2
2013-09-27 14:01:00+00:00	479,42	31908,2	7	149,469	110,043	7,614	5	1
2013-09-27 14:02:00+00:00	479,43	24720,5	4	50,408	41,245	9,163	3	1
2013-09-27 14:03:00+00:00	479,5	36222,3	6	89,268	82,713	6,555	5	1
2013-09-27 14:04:00+00:00	479,241	37998,6	7	194,922	44,116	-0,002	3	0
2013-09-27 14:05:00+00:00	479,281	20207,3	5	117,966	81,545	9,163	3	1
2013-09-27 14:06:00+00:00	479,46	25189,2	5	257,011	208,557	-0,002	4	0
2013-09-27 14:07:00+00:00	479,619	20788,7	3	230,801	214,22	-0,002	2	0
2013-09-27 14:08:00+00:00	479,719	15273,7	6	68,684	63,89	-0,002	5	0
2013-09-27 14:09:00+00:00	479,53	13929,9	3	148,521	113,654	25,979	1	1
2013-09-27 14:10:00+00:00	479,599	11771,3	2	18,591	18,593	-0,002	2	0
2013-09-27 14:11:00+00:00	479,51	16629,5	0	-0,001	0,001	-0,002	0	0
2013-09-27 14:12:00+00:00	479,659	28749,9	1	16,491	16,493	-0,002	1	0
2013-09-27 14:13:00+00:00	479,918	19414,7	5	142,72	82,601	21,235	3	1
2013-09-27 14:14:00+00:00	479,908	21388,2	2	10,896	9,166	-0,002	1	0
2013-09-27 14:15:00+00:00	480,206	67876,1	5	347,641	338,533	-0,002	4	0
2013-09-27 14:16:00+00:00	480,544	57312,7	2	37,061	11,49	-0,002	1	0
2013-09-27 14:17:00+00:00	480,981	37165,8	5	22,745	5,745	2,412	1	2
2013-09-27 14:18:00+00:00	481,021	35307	3	30,836	26,595	-0,002	2	0
2013-09-27 14:19:00+00:00	480,852	28446,1	4	42,813	27,308	4,688	2	1
2013-09-27 14:20:00+00:00	480,882	28073	4	199,607	81,744	-0,002	2	0
2013-09-27 14:21:00+00:00	481,17	38500,5	1	6,854	6,856	-0,002	1	0
2013-09-27 14:22:00+00:00	481,21	32560	3	89,238	0	50,426	0	1
2013-09-27 14:23:00+00:00	481,28	19677,2	6	74,457	32,894	2,447	4	1
2013-09-27 14:24:00+00:00	481,031	21759,3	2	24,304	7,483	16,82	1	1
2013-09-27 14:25:00+00:00	480,733	28968,2	4	93,981	78,916	-0,003	3	0
2013-09-27 14:26:00+00:00	480,683	21890,1	3	108,334	104,594	-0,003	2	0
2013-09-27 14:27:00+00:00	480,683	16026	2	42,845	16,37	26,473	1	1
2013-09-27 14:28:00+00:00	480,703	17392	0	-0,002	-0,001	-0,003	0	0
2013-09-27 14:29:00+00:00	480,613	22851,7	4	28,199	23,957	4,24	3	1
2013-09-27 14:30:00+00:00	480,604	22134,5	3	71,385	1,999	61,447	1	1
2013-09-27 14:31:00+00:00	480,494	21039,1	2	113,378	104,66	-0,002	1	0
2013-09-27 14:32:00+00:00	480,405	19220,6	1	21,236	-0,001	21,235	0	1
2013-09-27 14:33:00+00:00	480,504	16101,5	1	24,145	-0,001	-0,002	0	0
2013-09-27 14:34:00+00:00	480,534	18740,8	9	119,394	102,667	7,614	7	1
2013-09-27 14:35:00+00:00	480,673	23754,9	2	26,778	21,678	5,097	1	1
2013-09-27 14:36:00+00:00	480,584	13992,2	4	89,817	60,586	-0,002	2	0
2013-09-27 14:37:00+00:00	480,594	20989,9	0	0	-0,002	-0,002	0	0
2013-09-27 14:38:00+00:00	480,136	20034,3	2	38,594	23,493	15,098	1	1
2013-09-27 14:39:00+00:00	480,295	11183,9	0	0	-0,002	-0,002	0	0
2013-09-27 14:40:00+00:00	480,484	9203,43	2	57,522	31,81	25,708	1	1
2013-09-27 14:41:00+00:00	480,514	9904,5	2	73,118	-0,002	-0,002	0	0
2013-09-27 14:42:00+00:00	480,415	6807,52	4	1771,229	30,641	854,432	1	1
2013-09-27 14:43:00+00:00	480,464	7933,06	5	112,652	10,579	93,4	2	1
2013-09-27 14:44:00+00:00	480,355	13414,9	1	5,385	5,383	-0,002	1	0
2013-09-27 14:45:00+00:00	480,315	9278,87	2	12,961	12,959	-0,002	2	0
2013-09-27 14:46:00+00:00	480,345	5062,39	2	156,149	156,147	-0,002	2	0
2013-09-27 14:47:00+00:00	480,275	6637,53	3	104,291	104,289	-0,002	3	0
2013-09-27 14:48:00+00:00	480,305	9164,2	5	149,396	131,77	17,622	3	2
2013-09-27 14:49:00+00:00	480,206	11400,2	3	59,702	19,925	39,772	2	1
2013-09-27 14:50:00+00:00	480,365	10428,5	0	0,001	-0,002	-0,002	0	0
2013-09-27 14:51:00+00:00	480,405	10571,4	1	20,689	20,686	-0,002	1	0
2013-09-27 14:52:00+00:00	480,236	18277,1	4	90,696	36,388	54,303	2	2
2013-09-27 14:53:00+00:00	480,037	32363,9	1	6,856	-0,002	6,853	0	1
2013-09-27 14:54:00+00:00	479,639	25519,2	2	244,516	244,513	-0,003	2	0
2013-09-27 14:55:00+00:00	479,878	24975	4	39,042	33,039	-0,003	3	0
2013-09-27 14:56:00+00:00	479,828	25224,4	4	96,382	96,379	-0,003	4	0
2013-09-27 14:57:00+00:00	479,639	15394,4	2	24,306	14,66	9,641	1	1
2013-09-27 14:58:00+00:00	479,709	12715,8	4	33,505	33,503	-0,003	4	0
2013-09-27 14:59:00+00:00	479,927	17812,4	4	50,26	13,226	37,029	1	3
2013-09-27 15:00:00+00:00	479,977	11017	0	-0,001	-0,003	-0,003	0	0
2013-09-27 15:01:00+00:00	479,758	15134,9	3	143,744	-0,003	104,663	0	1
2013-09-27 15:02:00+00:00	479,589	21210,1	16	217,367	15,625	4,469	2	1
2013-09-27 15:03:00+00:00	479,679	22562	3	77,44	-0,003	-0,003	0	0
2013-09-27 15:04:00+00:00	479,758	13299,2	2	8,582	8,58	-0,003	2	0
2013-09-27 15:05:00+00:00	479,609	18470,2	1	45,332	-0,003	-0,003	0	0
2013-09-27 15:06:00+00:00	479,401	20980,8	3	112,291	-0,003	-0,003	0	0
2013-09-27 15:07:00+00:00	479,49	10385,3	14	407,861	73,361	11,486	2	1
2013-09-27 15:08:00+00:00	479,51	10991,8	4	148,612	91,096	23,364	2	1
2013-09-27 15:09:00+00:00	479,301	14549,5	2	97,559	45,03	-0,003	1	0
2013-09-27 15:10:00+00:00	479,341	17632,4	5	278,207	59,818	-0,003	2	0
2013-09-27 15:11:00+00:00	479,57	13819,2	1	55,38	-0,004	-0,003	0	0
2013-09-27 15:12:00+00:00	479,669	19854,3	3	71,583	4,468	-0,003	1	0
2013-09-27 15:13:00+00:00	480,047	20906,4	4	34,853	9,161	13,339	1	1
2013-09-27 15:14:00+00:00	479,927	16626,5	2	43,939	11,485	-0,003	1	0
2013-09-27 15:15:00+00:00	479,838	7734,91	7	105,633	31,191	4,896	3	1
2013-09-27 15:16:00+00:00	479,679	5124,75	6	145,249	28,367	-0,003	2	0
2013-09-27 15:17:00+00:00	479,838	9388,51	0	0	-0,004	-0,003	0	0
2013-09-27 15:18:00+00:00	479,619	11235,2	5	1173,41	-0,004	-0,003	0	0
2013-09-27 15:19:00+00:00	479,758	8435,98	6	134,057	100,593	-0,003	3	0
2013-09-27 15:20:00+00:00	479,719	3994,19	4	99,117	49,13	-0,003	2	0
2013-09-27 15:21:00+00:00	479,848	5952,56	1	19,825	19,82	-0,003	1	0
2013-09-27 15:22:00+00:00	479,987	9533,35	8	247,63	202,472	-0,003	6	0
2013-09-27 15:23:00+00:00	480,047	8125,17	2	56,25	56,245	-0,003	2	0
2013-09-27 15:24:00+00:00	480,096	6404,18	5	66,582	36,916	-0,003	3	0
2013-09-27 15:25:00+00:00	479,947	3039,65	1	27,276	-0,005	-0,003	0	0
2013-09-27 15:26:00+00:00	479,977	4108,85	4	17,316	17,311	-0,003	4	0
2013-09-27 15:27:00+00:00	479,908	8737,73	2	96,444	10,718	-0,003	1	0
2013-09-27 15:28:00+00:00	479,719	8484,26	2	26,476	-0,006	26,473	1	1
2013-09-27 15:29:00+00:00	479,828	6405,19	1	34,899	-0,006	-0,003	0	0
2013-09-27 15:30:00+00:00	479,888	6231,18	2	14,549	9,159	-0,003	1	0
2013-09-27 15:31:00+00:00	479,788	5341,01	1	8,716	-0,006	-0,003	0	0
2013-09-27 15:32:00+00:00	479,798	2707,72	1	11,134	11,13	-0,003	1	0
2013-09-27 15:33:00+00:00	479,858	3112,07	7	201,091	175,397	-0,003	6	0
2013-09-27 15:34:00+00:00	479,967	7421,08	2	48,289	48,285	-0,003	2	0
2013-09-27 15:35:00+00:00	479,659	7665,5	3	216,761	-0,006	-0,003	0	0
2013-09-27 15:36:00+00:00	479,778	15934,5	3	105,552	89,959	-0,003	2	0
2013-09-27 15:37:00+00:00	479,947	17436,2	3	63,467	63,463	-0,003	3	0
2013-09-27 15:38:00+00:00	479,927	12450,3	5	177,776	58,312	13,889	1	1
2013-09-27 15:39:00+00:00	479,848	6403,17	5	205,868	186,917	-0,003	4	0
2013-09-27 15:40:00+00:00	479,937	10111,7	2	104,895	104,892	-0,003	2	0
2013-09-27 15:41:00+00:00	480,007	7764,07	1	14,66	14,657	-0,003	1	0
2013-09-27 15:42:00+00:00	479,848	2665,47	1	42,068	-0,006	-0,003	0	0
2013-09-27 15:43:00+00:00	479,937	5916,35	4	471,175	335,057	-0,003	2	0
2013-09-27 15:44:00+00:00	479,977	10327	1	6,853	6,849	-0,003	1	0
2013-09-27 15:45:00+00:00	479,739	8010,51	1	34,897	-0,007	-0,003	0	0
2013-09-27 15:46:00+00:00	479,739	7670,53	2	9,795	4,892	-0,003	1	0
2013-09-27 15:47:00+00:00	479,808	5849,96	3	13,46	13,456	-0,003	3	0
2013-09-27 15:48:00+00:00	479,778	11134,6	2	26,855	11,263	15,585	1	1
2013-09-27 15:49:00+00:00	479,629	9586,66	4	111,021	66,229	-0,003	3	0
2013-09-27 15:50:00+00:00	479,669	9364,37	6	178,949	34,865	-0,003	1	0
2013-09-27 15:51:00+00:00	479,56	17735	2	36,207	10,338	-0,003	1	0
2013-09-27 15:52:00+00:00	479,41	10462,7	3	58,185	46,692	-0,003	2	0
2013-09-27 15:53:00+00:00	479,43	4052,53	1	28,016	-0,006	-0,003	0	0
2013-09-27 15:54:00+00:00	479,53	5870,08	4	123,113	-0,006	20,564	0	1
2013-09-27 15:55:00+00:00	479,56	5434,55	4	60,72	25,327	35,386	2	2
2013-09-27 15:56:00+00:00	479,599	6780,36	3	109,279	68,9	3,603	1	1
2013-09-27 15:57:00+00:00	479,44	7264,17	1	27,711	27,707	-0,003	1	0
2013-09-27 15:58:00+00:00	479,41	49028,6	5	78,993	48,824	16,09	3	1
2013-09-27 15:59:00+00:00	479,281	37771,3	0	-0,002	-0,006	-0,003	0	0
2013-09-27 16:00:00+00:00	479,291	13916,8	4	34,949	10,438	-0,003	2	0
2013-09-27 16:01:00+00:00	479,241	17453,3	4	186,357	13,07	-0,003	1	0
2013-09-27 16:02:00+00:00	479,401	10015,1	1	18,464	-0,007	18,463	0	1
2013-09-27 16:03:00+00:00	479,341	10198,2	3	72,903	40,866	32,028	2	1
2013-09-27 16:04:00+00:00	479,5	11795,5	8	174,898	121,418	2,825	6	1
2013-09-27 16:05:00+00:00	479,699	10659,9	3	149,6	15,059	-0,003	1	0
2013-09-27 16:06:00+00:00	479,709	6951,36	1	25,611	-0,008	-0,003	0	0
2013-09-27 16:07:00+00:00	479,599	13623,1	3	59,788	36,245	-0,003	2	0
2013-09-27 16:08:00+00:00	479,301	11321,7	3	200,662	172,389	-0,003	2	0
2013-09-27 16:09:00+00:00	479,52	5719,2	4	260,534	260,528	-0,003	4	0
2013-09-27 16:10:00+00:00	479,56	2856,58	0	-0,001	-0,007	-0,003	0	0
2013-09-27 16:11:00+00:00	479,48	4023,36	9	187,724	102,779	-0,003	6	0
2013-09-27 16:12:00+00:00	479,58	11338,8	1	16,733	-0,007	-0,003	0	0
2013-09-27 16:13:00+00:00	479,589	9504,18	5	51,443	17,205	-0,003	3	0
2013-09-27 16:14:00+00:00	479,729	5788,61	4	29,366	22,36	-0,003	3	0
2013-09-27 16:15:00+00:00	479,749	5880,14	1	34,496	34,49	-0,003	1	0
2013-09-27 16:16:00+00:00	479,768	4962,81	2	90,36	68,907	-0,003	1	0
2013-09-27 16:17:00+00:00	479,709	7142,47	3	57,565	6,627	-0,003	1	0
2013-09-27 16:18:00+00:00	479,808	21321,8	1	16,124	-0,006	-0,003	0	0
2013-09-27 16:19:00+00:00	480,246	21072,3	4	76,218	12,856	-0,003	3	0
2013-09-27 16:20:00+00:00	480,166	27494,6	4	1100,413	7,274	-0,003	1	0
2013-09-27 16:21:00+00:00	480,166	19305,1	7	145,776	59,692	17,26	2	1
2013-09-27 16:22:00+00:00	480,405	29719,5	4	70,704	-0,006	-0,003	0	0
2013-09-27 16:23:00+00:00	480,494	25750,5	2	46,071	46,066	-0,003	2	0
2013-09-27 16:24:00+00:00	480,375	12395	4	70,784	5,562	-0,003	1	0
2013-09-27 16:25:00+00:00	480,285	7066,02	4	80,854	32,994	8,423	1	1
2013-09-27 16:26:00+00:00	480,325	7416,05	6	327,675	295,286	4,896	3	1
2013-09-27 16:27:00+00:00	480,146	8564,72	6	139,559	95,929	-0,003	4	0
2013-09-27 16:28:00+00:00	480,266	5750,38	3	81,97	67,93	-0,003	2	0
2013-09-27 16:29:00+00:00	480,057	4495,1	0	-0,002	-0,006	-0,003	0	0
2013-09-27 16:30:00+00:00	480,007	2762,04	4	62,405	17,629	26,473	1	1
2013-09-27 16:31:00+00:00	480,126	3079,88	1	8,716	-0,006	-0,003	0	0
2013-09-27 16:32:00+00:00	480,186	3998,21	3	74,842	53,39	-0,003	2	0
2013-09-27 16:33:00+00:00	480,266	4466,93	1	16,029	-0,006	-0,003	0	0
2013-09-27 16:34:00+00:00	480,246	7619,23	4	52,364	17,375	-0,003	3	0
2013-09-27 16:35:00+00:00	480,196	9239,64	5	131,173	104,211	-0,003	3	0
2013-09-27 16:36:00+00:00	480,027	9944,73	1	58,238	-0,006	58,238	0	1
2013-09-27 16:37:00+00:00	479,997	5928,42	2	23,07	4,466	-0,003	1	0
2013-09-27 16:38:00+00:00	480,077	2080,08	1	5,096	-0,006	-0,003	0	0
2013-09-27 16:39:00+00:00	480,186	5291,72	0	-0,003	-0,006	-0,003	0	0
2013-09-27 16:40:00+00:00	480,037	10818,8	2	22,531	22,528	-0,003	2	0
2013-09-27 16:41:00+00:00	480,017	8205,64	1	23,363	23,36	-0,003	1	0
2013-09-27 16:42:00+00:00	480,116	6194,97	5	165,835	-0,007	-0,003	0	0
2013-09-27 16:43:00+00:00	480,246	8153,33	1	13,412	-0,007	-0,003	0	0
2013-09-27 16:44:00+00:00	479,987	8054,76	1	23,533	23,53	-0,003	1	0
2013-09-27 16:45:00+00:00	479,927	6187,92	3	107,748	61,45	-0,003	1	0
2013-09-27 16:46:00+00:00	480,007	10900,3	1	18,917	18,914	-0,003	1	0
2013-09-27 16:47:00+00:00	479,868	191457	3	34,96	31,351	-0,003	2	0
2013-09-27 16:48:00+00:00	479,878	7798,27	1	24,142	24,138	-0,003	1	0
2013-09-27 16:49:00+00:00	479,967	6171,83	5	177,658	52,748	-0,003	3	0
2013-09-27 16:50:00+00:00	480,116	8140,26	4	42,81	24,61	-0,003	1	0
2013-09-27 16:51:00+00:00	479,898	19242,7	5	180,983	96,516	21,7	3	1
2013-09-27 16:52:00+00:00	480,136	11215,1	2	90,56	90,557	-0,003	2	0
2013-09-27 16:53:00+00:00	480,106	8001,45	5	144,353	74,665	-0,003	4	0
2013-09-27 16:54:00+00:00	480,067	9590,68	3	71,147	35,588	-0,003	1	0
2013-09-27 16:55:00+00:00	480,106	8702,52	1	15,585	-0,007	15,585	0	1
2013-09-27 16:56:00+00:00	480,146	6145,68	0	-0,003	-0,007	-0,003	0	0
2013-09-27 16:57:00+00:00	480,057	5706,13	3	96,374	69,093	-0,003	2	0
2013-09-27 16:58:00+00:00	480,047	5856	4	130,208	-0,007	-0,003	0	0
2013-09-27 16:59:00+00:00	480,126	5088,54	3	123,08	2,821	104,663	1	1
2013-09-27 17:00:00+00:00	480,216	8092,98	5	116,668	42,216	15,327	2	1
2013-09-27 17:01:00+00:00	480,106	8420,89	6	232,204	100,901	-0,003	3	0
2013-09-27 17:02:00+00:00	480,126	5402,36	3	33,669	24,5	-0,003	2	0
2013-09-27 17:03:00+00:00	480,146	4512,2	5	92,181	16,125	71,578	2	2
2013-09-27 17:04:00+00:00	480,156	5250,48	6	77,179	77,176	-0,003	6	0
2013-09-27 17:05:00+00:00	480,206	6606,35	8	88,161	50,471	24,379	5	2
2013-09-27 17:06:00+00:00	480,146	8098,01	3	130,636	130,632	-0,003	3	0
2013-09-27 17:07:00+00:00	480,266	6910,12	4	90,033	55,547	-0,003	3	0
2013-09-27 17:08:00+00:00	480,355	14113,9	2	21,012	-0,008	-0,003	0	0
2013-09-27 17:09:00+00:00	480,325	9671,15	2	3,642	0,992	-0,003	1	0
2013-09-27 17:10:00+00:00	480,355	7410,02	0	-0,004	-0,008	-0,003	0	0
2013-09-27 17:11:00+00:00	480,295	4758,63	5	86,014	29,657	27,273	1	1
2013-09-27 17:12:00+00:00	480,325	6545	1	6,852	6,848	-0,003	1	0
2013-09-27 17:13:00+00:00	480,305	6711,97	3	76,571	62,145	-0,003	2	0
2013-09-27 17:14:00+00:00	480,256	4563,49	4	174,206	95,184	-0,003	3	0
2013-09-27 17:15:00+00:00	480,275	7829,45	4	73,307	31,362	4,469	1	1
2013-09-27 17:16:00+00:00	480,246	10196,2	4	121,024	10,993	27,273	1	1
2013-09-27 17:17:00+00:00	480,236	7729,88	2	50,442	5,65	-0,003	1	0
2013-09-27 17:18:00+00:00	480,325	9144,09	0	-0,003	-0,007	-0,003	0	0
2013-09-27 17:19:00+00:00	480,176	10428,5	0	-0,003	-0,007	-0,003	0	0
2013-09-27 17:20:00+00:00	480,126	12032,9	1	4,469	4,465	-0,003	1	0
2013-09-27 17:21:00+00:00	480,166	12400	2	14,488	-0,007	-0,003	0	0
2013-09-27 17:22:00+00:00	479,987	13598,9	0	-0,003	-0,007	-0,003	0	0
2013-09-27 17:23:00+00:00	479,977	11510,8	2	85,132	-0,007	-0,003	0	0
2013-09-27 17:24:00+00:00	479,858	11924,2	4	67,14	64,49	-0,003	3	0
2013-09-27 17:25:00+00:00	479,888	24844,2	2	73,838	-0,007	-0,003	0	0
2013-09-27 17:26:00+00:00	479,729	14284,9	3	34,279	-0,007	-0,003	0	0
2013-09-27 17:27:00+00:00	479,858	6261,35	3	46,099	-0,007	9,162	0	1
2013-09-27 17:28:00+00:00	479,888	5443,6	0	-0,002	-0,007	-0,003	0	0
2013-09-27 17:29:00+00:00	479,878	8578,8	2	35,64	-0,007	26,473	0	1
2013-09-27 17:30:00+00:00	479,808	6574,17	1	8,365	-0,007	-0,003	0	0
2013-09-27 17:31:00+00:00	479,808	3330,33	2	14,799	-0,007	6,08	0	1
2013-09-27 17:32:00+00:00	479,808	5603,53	2	28,336	13,297	-0,003	1	0
2013-09-27 17:33:00+00:00	479,868	3038,64	1	79,314	79,309	-0,003	1	0
2013-09-27 17:34:00+00:00	479,918	4872,29	1	12,843	12,838	-0,003	1	0
2013-09-27 17:35:00+00:00	479,878	11272,4	1	34,276	34,271	-0,003	1	0
2013-09-27 17:36:00+00:00	479,937	8606,97	1	11,956	11,951	-0,003	1	0
2013-09-27 17:37:00+00:00	480,027	7835,49	0	-0,002	-0,007	-0,003	0	0
2013-09-27 17:38:00+00:00	480,186	6876,92	2	17,315	17,31	-0,003	2	0
2013-09-27 17:39:00+00:00	480,136	6151,71	1	2,234	2,229	-0,003	1	0
2013-09-27 17:40:00+00:00	480,027	4198,37	0	-0,002	-0,007	-0,003	0	0
2013-09-27 17:41:00+00:00	480,156	5618,62	3	12,541	8,064	-0,003	2	0
2013-09-27 17:42:00+00:00	480,216	9922,61	1	10,39	-0,007	-0,003	0	0
2013-09-27 17:43:00+00:00	480,047	6503,76	3	24,783	15,613	9,162	2	1
2013-09-27 17:44:00+00:00	479,908	3840,29	2	26,592	26,587	-0,003	2	0
2013-09-27 17:45:00+00:00	479,977	2070,02	3	128,115	36,808	91,299	2	1
2013-09-27 17:46:00+00:00	479,898	3155,32	2	150,082	150,077	-0,003	2	0
2013-09-27 17:47:00+00:00	479,927	3766,87	1	25,61	25,605	-0,003	1	0
2013-09-27 17:48:00+00:00	479,898	3625,05	2	10,577	1,407	-0,003	1	0
2013-09-27 17:49:00+00:00	479,858	4425,69	5	89,391	27,093	62,29	2	3
2013-09-27 17:50:00+00:00	479,868	6882,96	0	-0,002	-0,007	-0,003	0	0
2013-09-27 17:51:00+00:00	479,878	9095,81	2	250,96	-0,007	242,127	0	1
2013-09-27 17:52:00+00:00	479,739	5825,82	4	368,297	368,292	-0,003	4	0
2013-09-27 17:53:00+00:00	479,749	7936,07	5	143,889	74,942	-0,003	4	0
2013-09-27 17:54:00+00:00	479,689	24935,8	2	44,212	12,838	-0,003	1	0
2013-09-27 17:55:00+00:00	479,49	16086,4	2	19,592	-0,007	16,429	0	1
2013-09-27 17:56:00+00:00	479,599	7931,04	2	31,885	-0,007	30,884	0	1
2013-09-27 17:57:00+00:00	479,57	6311,64	1	27,274	-0,007	-0,003	0	0
2013-09-27 17:58:00+00:00	479,649	7687,63	3	19,619	19,614	-0,003	3	0
2013-09-27 17:59:00+00:00	479,639	4590,65	2	55,678	55,673	-0,003	2	0
2013-09-27 18:00:00+00:00	479,599	6284,48	2	75,026	-0,008	-0,003	0	0
2013-09-27 18:01:00+00:00	479,51	6196,98	2	82,776	31,361	51,407	1	1
2013-09-27 18:02:00+00:00	479,589	7866,67	0	-0,003	-0,008	-0,003	0	0
2013-09-27 18:03:00+00:00	479,48	8465,14	1	5,193	5,188	-0,003	1	0
2013-09-27 18:04:00+00:00	479,321	22054	1	18,463	-0,008	-0,003	0	0
2013-09-27 18:05:00+00:00	479,212	34566,7	4	146,744	64,668	-0,003	1	0
2013-09-27 18:06:00+00:00	479,311	23301,3	2	55,546	44,724	-0,003	1	0
2013-09-27 18:07:00+00:00	479,182	14436,8	4	55,287	37,284	17,994	2	2
